"YEAR","ID_","AGE","EDUC","SEX","RACE","RICHWORK","JOBINC","GETAHEAD","TIMEPDWK","TIMELEIS","WRKEARN","WRKENJOY","SECJOB","HIINC","PROMOTN","INTJOB","WRKINDP","HLPOTHS","HLPSOC","FLEXHRS","IWRKHARD","JOBSAT","HELPORG1"
1998,2500,85,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2501,24,16,2,1,2,0,3,3,1,2,3,1,2,1,1,2,4,4,4,2,3,9
1998,2502,67,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2503,67,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2504,48,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2505,41,12,2,1,0,0,0,3,2,4,3,1,1,1,1,1,1,1,1,3,3,2
1998,2506,48,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2507,29,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2508,22,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2509,39,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2510,54,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2511,37,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2512,57,12,2,1,2,0,1,4,2,4,2,1,2,2,2,3,3,2,3,3,7,3
1998,2513,50,10,2,1,0,0,1,1,1,4,2,1,1,1,1,4,1,1,4,0,0,0
1998,2514,66,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2515,48,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2516,58,12,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2517,41,14,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2518,29,10,1,1,0,0,0,2,3,3,3,2,2,2,2,2,2,2,2,1,3,3
1998,2519,47,12,1,1,1,0,1,3,1,1,4,2,1,1,2,1,4,2,2,2,1,1
1998,2520,51,12,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2521,39,12,2,1,0,0,0,3,1,4,2,1,2,1,1,1,1,2,2,3,3,2
1998,2522,34,12,2,1,1,0,1,3,1,3,2,1,2,2,1,3,2,2,3,2,1,1
1998,2523,42,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2524,66,6,2,1,1,0,2,9,2,4,2,1,1,1,1,1,1,1,1,2,1,9
1998,2525,43,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2526,41,11,2,2,0,0,0,9,2,4,2,9,9,9,9,9,9,9,9,2,3,2
1998,2527,35,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2528,43,14,2,2,1,0,1,4,2,5,3,1,1,1,2,2,2,2,2,3,2,2
1998,2529,20,11,1,2,1,0,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,2
1998,2530,51,12,2,2,0,0,0,1,1,2,2,1,1,1,2,2,1,1,4,3,2,1
1998,2531,71,14,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2532,36,11,1,2,0,0,1,8,1,2,8,1,3,8,2,3,1,2,3,0,0,0
1998,2533,25,12,2,1,1,0,1,4,2,4,3,2,2,3,2,2,2,2,2,3,2,2
1998,2534,57,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2535,23,13,1,2,2,0,1,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1
1998,2536,29,14,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2537,42,12,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2538,52,6,2,1,0,0,2,1,2,3,2,1,1,1,2,4,2,1,2,0,0,0
1998,2539,42,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2540,54,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2541,46,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2542,41,10,1,1,1,0,1,1,1,4,2,1,3,1,1,3,1,2,4,3,2,1
1998,2543,19,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2544,41,12,2,1,2,0,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1
1998,2545,78,7,2,1,0,0,0,3,3,4,3,2,2,2,2,2,2,2,8,0,0,0
1998,2546,73,11,2,1,1,0,1,4,2,3,2,2,2,2,1,1,2,2,3,3,1,1
1998,2547,19,12,1,2,1,0,2,4,2,5,2,2,2,2,2,1,1,2,3,3,3,2
1998,2548,37,12,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2549,45,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2550,57,12,1,1,0,0,2,3,1,4,1,2,2,2,1,2,2,2,4,0,0,0
1998,2551,49,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2552,50,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2553,52,12,2,1,0,0,0,8,1,2,1,2,2,1,1,2,1,1,1,3,6,1
1998,2554,39,16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2555,29,16,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2556,54,8,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2557,41,16,2,1,2,0,3,5,2,4,4,1,1,1,2,2,2,2,2,8,3,3
1998,2558,58,14,2,1,0,0,0,4,2,4,2,1,2,2,1,2,2,1,2,3,6,2
1998,2559,33,16,2,1,1,0,1,5,2,4,2,2,3,4,2,3,3,2,2,3,3,1
1998,2560,77,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2561,32,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2562,65,18,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2563,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2564,58,12,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2565,22,11,2,1,1,0,1,3,1,5,1,1,2,1,1,2,1,1,2,2,3,3
1998,2566,83,11,1,1,0,0,2,3,3,2,2,9,2,9,2,2,9,2,2,0,0,0
1998,2567,33,12,1,2,0,0,0,9,2,4,2,2,2,3,2,3,2,3,3,2,2,2
1998,2568,26,9,2,1,0,0,1,5,1,1,1,1,1,1,1,1,2,3,1,3,1,2
1998,2569,38,12,1,1,0,0,0,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2
1998,2570,37,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2571,56,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2572,29,12,1,1,1,0,1,1,3,2,2,1,2,2,2,2,2,2,3,3,3,2
1998,2573,38,12,1,1,1,0,2,3,1,5,1,1,1,2,1,2,2,1,4,3,2,1
1998,2574,34,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2575,37,11,2,2,1,0,3,4,9,2,2,1,1,1,1,1,1,1,1,3,6,4
1998,2576,37,12,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2577,27,12,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2578,48,4,2,1,2,0,1,9,9,9,9,9,9,9,9,9,9,9,9,3,2,1
1998,2579,65,13,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2580,54,16,1,1,1,0,3,3,2,5,2,2,2,2,1,1,1,2,1,3,2,2
1998,2581,30,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2582,75,12,2,1,0,0,1,8,8,4,2,1,2,2,2,2,2,2,2,0,0,0
1998,2583,83,8,2,1,0,0,0,2,5,3,8,1,3,4,9,4,2,5,9,0,0,0
1998,2584,75,12,2,1,0,0,1,8,3,3,3,1,2,2,2,3,3,2,3,0,0,0
1998,2585,86,7,1,1,0,0,1,8,2,9,9,1,3,2,2,2,3,2,3,0,0,0
1998,2586,77,12,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2587,65,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2588,23,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2589,24,15,2,3,1,0,2,3,2,5,3,1,2,2,2,2,2,2,4,2,4,2
1998,2590,22,14,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2591,31,12,2,3,1,0,3,2,2,2,3,1,1,2,2,2,2,2,3,3,3,3
1998,2592,25,16,1,1,0,0,0,8,1,2,2,1,2,2,1,3,2,3,3,2,5,3
1998,2593,77,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2594,25,10,2,1,2,0,1,4,1,4,5,2,1,1,1,1,2,3,2,2,4,3
1998,2595,24,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2596,42,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2597,32,18,1,1,1,0,1,4,2,5,2,2,3,2,2,1,4,2,2,3,2,1
1998,2598,51,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2599,23,12,2,1,0,0,3,1,1,3,3,1,4,1,1,3,1,1,3,0,0,0
1998,2600,22,12,1,1,0,0,0,5,2,2,3,1,2,2,1,3,2,2,3,2,5,1
1998,2601,25,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2602,36,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2603,25,13,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2604,33,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2605,28,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2606,47,13,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2607,70,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2608,26,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2609,37,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2610,28,12,1,1,0,0,0,3,1,3,5,1,2,1,2,2,3,3,3,3,3,2
1998,2611,39,14,1,1,1,0,3,2,3,2,4,2,2,3,3,4,4,3,4,2,5,3
1998,2612,40,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2613,54,10,2,1,0,0,2,8,1,2,4,1,4,1,1,1,1,1,1,0,0,0
1998,2614,42,9,1,1,0,0,0,1,9,2,5,2,3,3,3,3,3,3,3,0,0,0
1998,2615,54,12,1,1,0,0,0,4,2,4,4,1,4,4,4,3,1,1,4,3,3,3
1998,2616,46,12,1,1,0,0,0,4,2,4,2,1,1,1,1,1,2,1,1,3,3,2
1998,2617,37,13,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2618,44,12,1,1,2,0,1,3,1,1,5,1,3,3,1,1,4,4,2,2,7,3
1998,2619,21,12,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2620,23,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2621,51,10,1,3,2,0,1,4,3,2,2,1,1,2,1,1,1,2,2,3,1,1
1998,2622,76,12,2,1,0,0,2,9,9,9,9,1,2,1,1,2,1,1,3,0,0,0
1998,2623,57,10,2,1,0,0,1,3,1,4,2,1,2,2,1,3,2,2,3,0,0,0
1998,2624,26,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2625,53,12,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2626,86,15,2,1,0,0,2,8,2,1,5,2,2,1,2,8,5,8,8,0,0,0
1998,2627,33,13,2,1,1,0,1,3,3,2,4,2,2,2,2,2,2,2,2,3,3,4
1998,2628,62,10,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2629,32,12,2,1,0,0,0,4,2,4,2,2,2,3,2,2,3,3,2,3,3,2
1998,2630,33,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2631,47,11,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2632,56,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2633,32,14,1,1,0,0,0,3,1,4,4,1,1,2,2,2,3,3,2,3,2,2
1998,2634,76,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2635,80,11,2,1,0,0,1,4,3,4,2,2,2,2,2,2,2,3,2,0,0,0
1998,2636,35,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2637,42,12,2,1,2,0,2,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2
1998,2638,65,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2639,77,12,2,1,0,0,0,3,3,4,2,1,3,1,1,3,2,2,4,0,0,0
1998,2640,39,12,2,1,0,0,2,1,1,1,2,1,2,2,1,2,2,3,3,0,0,0
1998,2641,21,13,1,1,2,0,2,3,2,4,3,1,3,1,1,1,2,2,2,3,2,3
1998,2642,56,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2643,46,14,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2644,30,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2645,31,14,1,3,1,0,1,1,2,3,2,1,1,1,1,2,1,1,2,2,3,2
1998,2646,85,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2647,34,13,1,1,0,0,0,3,2,5,1,2,2,2,1,2,2,2,2,3,2,3
1998,2648,54,14,2,1,8,0,1,4,1,4,1,2,2,2,2,2,2,2,2,3,3,2
1998,2649,39,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2650,51,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2651,72,15,2,1,0,0,1,8,2,5,3,2,2,2,2,3,3,3,2,0,0,0
1998,2652,69,16,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2653,41,17,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2654,48,12,1,1,1,0,1,3,2,4,2,2,3,2,2,2,2,4,5,3,3,1
1998,2655,59,12,2,1,2,0,3,1,3,3,2,1,1,1,1,3,3,2,3,3,4,2
1998,2656,54,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2657,38,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2658,46,19,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2659,84,12,2,1,0,0,2,9,2,3,8,2,2,2,2,3,2,2,3,0,0,0
1998,2660,28,16,2,1,1,0,1,3,2,4,2,2,2,2,1,2,2,2,3,2,3,3
1998,2661,31,13,2,1,0,0,0,4,3,2,4,1,2,2,1,2,2,1,1,0,0,0
1998,2662,32,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2663,79,12,2,1,0,0,0,9,3,4,2,1,2,2,2,2,2,3,3,0,0,0
1998,2664,58,18,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2665,55,17,1,1,2,0,2,5,1,3,3,2,2,3,2,2,2,2,2,8,3,3
1998,2666,76,14,2,1,0,0,2,8,2,4,3,1,2,2,1,1,2,2,2,0,0,0
1998,2667,50,14,1,1,2,0,1,4,2,4,2,1,4,3,2,3,4,8,2,3,4,2
1998,2668,27,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2669,34,16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2670,21,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2671,41,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2672,82,12,1,1,0,0,0,8,3,2,4,2,2,1,2,2,1,2,2,0,0,0
1998,2673,65,13,1,1,0,0,1,3,3,4,3,2,2,2,2,2,2,2,3,0,0,0
1998,2674,32,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2675,42,12,2,1,1,0,1,3,2,4,4,1,3,2,1,2,3,1,4,3,1,2
1998,2676,42,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2677,55,8,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2678,29,14,2,1,0,0,0,4,3,4,2,2,4,1,1,1,1,2,2,2,7,1
1998,2679,25,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2680,32,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2681,73,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2682,50,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2683,40,9,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2684,60,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2685,77,9,2,1,0,0,1,8,2,4,4,1,1,1,1,2,1,1,2,0,0,0
1998,2686,35,13,1,1,0,0,0,3,2,4,2,1,3,2,1,3,2,1,3,2,1,1
1998,2687,60,19,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2688,42,20,2,1,0,0,0,3,3,3,4,2,2,2,1,1,1,1,2,0,0,0
1998,2689,39,11,2,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,2,1,2,2
1998,2690,36,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2691,35,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2692,76,6,2,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0
1998,2693,36,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2694,29,11,2,2,0,0,0,3,9,2,4,1,4,2,3,2,4,4,1,1,2,2
1998,2695,81,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2696,23,13,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2697,45,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2698,74,14,1,1,0,0,2,8,3,5,1,1,2,2,2,3,3,3,3,0,0,0
1998,2699,71,14,2,1,0,0,0,8,2,4,5,1,2,1,1,1,2,2,2,0,0,0
1998,2700,43,12,1,1,1,0,1,3,2,5,1,1,2,2,2,2,2,1,4,2,2,2
1998,2701,43,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2702,23,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2703,35,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2704,74,12,2,1,0,0,3,8,3,2,5,4,8,8,8,8,8,8,8,0,0,0
1998,2705,72,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2706,69,8,2,1,0,0,1,8,1,2,2,1,2,2,2,2,2,2,2,0,0,0
1998,2707,87,11,2,1,0,0,1,8,8,2,8,2,2,2,2,3,3,2,3,0,0,0
1998,2708,87,15,2,1,0,0,0,8,3,5,9,1,8,1,1,2,2,1,3,0,0,0
1998,2709,67,10,2,1,0,0,0,8,8,3,4,1,3,2,2,4,3,2,3,0,0,0
1998,2710,51,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2711,59,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2712,53,12,2,1,0,0,3,1,2,4,2,2,4,2,2,1,2,2,2,0,0,0
1998,2713,21,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2714,33,11,2,1,0,0,1,1,3,4,1,1,1,1,1,1,2,1,3,0,0,0
1998,2715,28,12,2,1,0,0,0,8,1,2,2,2,2,1,2,3,2,2,2,0,0,0
1998,2716,51,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2717,70,12,2,1,0,0,1,8,8,4,2,1,2,2,2,2,2,2,8,0,0,0
1998,2718,69,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2719,44,12,2,1,2,0,1,5,1,5,5,1,2,1,1,1,1,2,1,2,2,1
1998,2720,51,15,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2721,26,8,2,1,0,0,1,8,1,1,3,3,1,1,1,1,1,1,3,0,0,0
1998,2722,32,12,2,1,1,0,1,8,1,4,1,1,2,1,1,1,3,3,3,3,3,2
1998,2723,43,11,2,1,0,0,0,2,4,5,4,2,2,8,2,2,2,1,2,8,8,2
1998,2724,26,12,1,1,1,0,1,2,2,3,2,1,2,2,2,2,2,2,2,3,5,2
1998,2725,65,8,2,1,0,0,1,2,1,1,3,1,1,1,1,1,1,1,1,0,0,0
1998,2726,21,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2727,39,12,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2728,21,12,1,1,0,0,0,3,2,4,3,1,2,1,2,3,2,2,3,2,2,4
1998,2729,37,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2730,42,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2731,44,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2732,44,12,2,1,0,0,0,5,1,4,2,1,1,1,1,1,1,1,1,3,3,2
1998,2733,30,14,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2734,49,16,2,1,0,0,0,2,2,4,3,2,3,3,2,2,1,1,2,0,0,0
1998,2735,56,12,2,1,0,0,1,8,2,4,2,1,2,1,1,2,2,2,2,0,0,0
1998,2736,51,11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2737,23,16,2,1,0,0,2,3,1,2,2,1,2,2,1,1,1,1,1,0,0,0
1998,2738,48,14,1,1,1,0,2,3,1,5,3,1,2,1,1,2,2,2,3,3,1,2
1998,2739,42,14,2,1,0,0,2,2,2,4,2,9,9,9,9,9,9,9,9,0,0,0
1998,2740,50,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2741,83,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2742,72,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2743,47,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2744,28,14,1,1,1,0,1,3,2,4,2,1,2,2,2,3,3,3,3,1,1,1
1998,2745,35,15,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2746,48,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2747,72,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2748,35,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2749,46,16,1,1,1,0,1,3,2,3,2,3,2,2,2,2,2,2,3,2,3,2
1998,2750,51,13,1,1,1,0,2,4,2,2,2,1,2,2,1,2,2,2,2,3,3,3
1998,2751,30,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2752,73,12,1,2,0,0,0,9,2,3,2,2,2,2,2,2,2,3,4,0,0,0
1998,2753,58,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2754,38,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2755,67,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2756,75,11,2,1,0,0,2,1,3,9,9,3,3,2,2,2,1,3,3,0,0,0
1998,2757,73,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2758,21,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2759,19,12,1,1,0,0,0,9,1,3,2,2,1,1,1,1,2,2,1,3,3,1
1998,2760,28,12,2,1,0,0,1,2,3,3,3,9,9,9,9,9,9,9,9,0,0,0
1998,2761,48,12,2,1,0,0,0,9,9,9,9,2,3,3,2,2,2,2,2,2,3,2
1998,2762,68,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2763,43,17,1,2,1,0,2,4,2,4,2,2,3,2,2,2,3,4,3,3,2,3
1998,2764,38,12,2,1,0,0,1,2,2,3,3,2,2,2,1,2,1,2,2,0,0,0
1998,2765,33,12,2,1,0,0,0,3,2,4,2,2,2,2,2,2,2,2,3,2,2,2
1998,2766,41,13,2,1,1,0,1,4,1,4,2,1,2,1,2,2,3,3,3,3,2,1
1998,2767,54,12,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2768,44,18,2,1,0,0,0,5,1,5,2,1,2,3,1,2,1,1,3,3,3,2
1998,2769,78,8,2,1,1,0,1,3,3,4,3,3,3,3,2,3,2,2,3,3,1,8
1998,2770,46,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2771,35,19,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2772,74,16,1,1,0,0,1,8,1,4,2,2,2,2,1,2,2,2,2,0,0,0
1998,2773,26,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2774,57,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2775,27,16,2,1,0,0,2,9,2,2,5,1,2,1,1,2,1,1,4,3,3,2
